"resource","consumer","res.taxonomic_name","res.m","res.network","res.o.net","res.site","res.n","res.phylum","res.class","res.order","res.family","res.genus","res.resolved.to","con.taxonomic_name","con.m","con.network","con.o.net","con.site","con.n","con.phylum","con.class","con.order","con.family","con.genus","con.resolved.to","res.method","con.method","N.records","linkevidence","source.id"
"Chironomidae","Chironomidae","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Chironomidae","Cinygmula","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","Cinygmula",7.969282283,"LO.KERN","KERN","10038",20,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Cinygmula","Genus","exact","family",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Chironomidae","Dicosmoecus","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","Dicosmoecus",7.071423253,"LO.KERN","KERN","10038",8,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Dicosmoecus","Genus","family","family",12,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Chironomidae","Dicranota","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","Dicranota",0.456662436,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","Genus","family","exact",103,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Chironomidae","Drunella","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","Drunella",4.884692448,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella","Genus","exact","family",7,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Chironomidae","Oligochaeta","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","Oligochaeta",0.506640431,"LO.KERN","KERN","10038",80,"Annelida","Clitellata",,,,"Subclass","family","exact",21,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Chironomidae","Psychoglypha","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","Psychoglypha",10.61210978,"LO.KERN","KERN","10038",8,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Psychoglypha","Genus","family","family",12,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Chironomidae","Sweltsa","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","Sweltsa",7.797269444,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","Genus","family","family",24,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Cinygmula","Sweltsa","Cinygmula",7.969282283,"LO.KERN","KERN","10038",20,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Cinygmula","Genus","Sweltsa",7.797269444,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","Genus","family","family",5,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Dicosmoecus","Chironomidae","Dicosmoecus",7.071423253,"LO.KERN","KERN","10038",8,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Dicosmoecus","Genus","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","family","family",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Dicranota","Dicranota","Dicranota",0.456662436,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","Genus","Dicranota",0.456662436,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","Genus","exact","exact",5,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Drunella","Dicranota","Drunella",4.884692448,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella","Genus","Dicranota",0.456662436,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","Genus","family","exact",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Acari","Oligochaeta",0.506640431,"LO.KERN","KERN","10038",80,"Annelida","Clitellata",,,,"Subclass","Acari",0.1,"LO.KERN","KERN","10038",152,"Arthropoda","Arachnida",,,,"Class","exact","exact",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Chironomidae","Oligochaeta",0.506640431,"LO.KERN","KERN","10038",80,"Annelida","Clitellata",,,,"Subclass","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Dicranota","Oligochaeta",0.506640431,"LO.KERN","KERN","10038",80,"Annelida","Clitellata",,,,"Subclass","Dicranota",0.456662436,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","Genus","exact","family",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Oligochaeta","Oligochaeta",0.506640431,"LO.KERN","KERN","10038",80,"Annelida","Clitellata",,,,"Subclass","Oligochaeta",0.506640431,"LO.KERN","KERN","10038",80,"Annelida","Clitellata",,,,"Subclass","exact","exact",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Oligochaeta","Sweltsa","Oligochaeta",0.506640431,"LO.KERN","KERN","10038",80,"Annelida","Clitellata",,,,"Subclass","Sweltsa",7.797269444,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","Genus","exact","family",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Acari","Ostracoda",0.014,"LO.KERN","KERN","10038",16,"Arthropoda","Ostracoda",,,,"Class","Acari",0.1,"LO.KERN","KERN","10038",152,"Arthropoda","Arachnida",,,,"Class","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Chironomidae","Ostracoda",0.014,"LO.KERN","KERN","10038",16,"Arthropoda","Ostracoda",,,,"Class","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Ostracoda","Ostracoda",0.014,"LO.KERN","KERN","10038",16,"Arthropoda","Ostracoda",,,,"Class","Ostracoda",0.014,"LO.KERN","KERN","10038",16,"Arthropoda","Ostracoda",,,,"Class","exact","exact",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Ostracoda","Turbellaria","Ostracoda",0.014,"LO.KERN","KERN","10038",16,"Arthropoda","Ostracoda",,,,"Class","Turbellaria",0.030679362,"LO.KERN","KERN","10038",188,"Platyhelminthes","Turbellaria",,,,"Class","exact","exact",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Paraleptophlebia","Chironomidae","Paraleptophlebia",1.004883072,"LO.KERN","KERN","10038",24,"Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","Genus","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","exact","family",2,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Paraleptophlebia","Dicranota","Paraleptophlebia",1.004883072,"LO.KERN","KERN","10038",24,"Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","Genus","Dicranota",0.456662436,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","Genus","family","family",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Pisidium","Oligochaeta","Pisidium",0.102405857,"LO.KERN","KERN","10038",172,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium","Genus","Oligochaeta",0.506640431,"LO.KERN","KERN","10038",80,"Annelida","Clitellata",,,,"Subclass","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Psychoglypha","Chironomidae","Psychoglypha",10.61210978,"LO.KERN","KERN","10038",8,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Psychoglypha","Genus","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","family","family",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Sweltsa","Chironomidae","Sweltsa",7.797269444,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","Genus","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","family","family",5,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Sweltsa","Sweltsa","Sweltsa",7.797269444,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","Genus","Sweltsa",7.797269444,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","Genus","family","family",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Turbellaria","Chironomidae","Turbellaria",0.030679362,"LO.KERN","KERN","10038",188,"Platyhelminthes","Turbellaria",,,,"Class","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Ameletus","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Ameletus",9.08748113,"LO.KERN","KERN","10038",84,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus","Genus","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Baetis","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Baetis",0.712555345,"LO.KERN","KERN","10038",8,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis","Genus","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Chironomidae","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Chironomidae",0.95630662,"LO.KERN","KERN","10038",1772,"Arthropoda","Insecta","Diptera","Chironomidae",,"Family","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Cinygmula","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Cinygmula",7.969282283,"LO.KERN","KERN","10038",20,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Cinygmula","Genus","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Dicosmoecus","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Dicosmoecus",7.071423253,"LO.KERN","KERN","10038",8,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Dicosmoecus","Genus","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Dicranota","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Dicranota",0.456662436,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","Genus","exact","family",4,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Drunella","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Drunella",4.884692448,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella","Genus","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Oligochaeta","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Oligochaeta",0.506640431,"LO.KERN","KERN","10038",80,"Annelida","Clitellata",,,,"Subclass","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Ostracoda","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Ostracoda",0.014,"LO.KERN","KERN","10038",16,"Arthropoda","Ostracoda",,,,"Class","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Paraleptophlebia","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Paraleptophlebia",1.004883072,"LO.KERN","KERN","10038",24,"Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","Genus","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Psychoglypha","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Psychoglypha",10.61210978,"LO.KERN","KERN","10038",8,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Psychoglypha","Genus","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Benthic.producers","Sweltsa","Benthic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Benthic.producers",,"Family","Sweltsa",7.797269444,"LO.KERN","KERN","10038",12,"Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","Genus","exact","family",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
"Pelagic.producers","Pisidium","Pelagic.producers",0.001,"LO.KERN","KERN","10038",1,,,,"Pelagic.producers",,"Family","Pisidium",0.102405857,"LO.KERN","KERN","10038",172,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium","Genus","exact","exact",1,"Proctor, H., & Pritchard, G. (1989). Neglected Predators : Water Mites (Acari: Parasitengona: Hydrachnellae) in Freshwater Communities. Journal of the North American Benthological Society, 8(1), 100�111.",""
