"resource","consumer","res.n","res.m","res.phylum","res.class","res.order","res.family","res.genus","con.n","con.m","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Callibaetis","Hydropsyche",180.0180018,3.974439309,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis",9.00090009,5.40467727,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","family","exact",35,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Callibaetis","Oligochaeta",180.0180018,3.974439309,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis",36.00360036,0.506640431,"Annelida","Clitellata",,,,"family","exact",3,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Callibaetis","Rhyacophila",180.0180018,3.974439309,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis",13.50135014,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","exact",6,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Callibaetis","Turbellaria",180.0180018,3.974439309,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis",49.5049505,0.030679362,"Platyhelminthes","Turbellaria",,,,"family","exact",1,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Cheumatopsyche","Cheumatopsyche",40.50405041,8.359033785,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche",40.50405041,8.359033785,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche","family","family",3,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Cheumatopsyche","Hydropsyche",40.50405041,8.359033785,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche",9.00090009,5.40467727,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","family","family",3,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Cheumatopsyche","Rhyacophila",40.50405041,8.359033785,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche",13.50135014,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","exact",8,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Chironomidae","Cheumatopsyche",949.5949595,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,40.50405041,8.359033785,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche","exact","family",21,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Chironomidae","Chironomidae",949.5949595,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,949.5949595,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Chironomidae","Drunella",949.5949595,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,4.500450045,4.884692448,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella","exact","family",7,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Chironomidae","Hydropsyche",949.5949595,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,9.00090009,5.40467727,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","exact","exact",13,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Chironomidae","Oligochaeta",949.5949595,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,36.00360036,0.506640431,"Annelida","Clitellata",,,,"family","exact",21,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Chironomidae","Oreogeton",949.5949595,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,4.500450045,0.539316267,"Arthropoda","Insecta","Diptera","Empididae","Oreogeton","exact","exact",6,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Chironomidae","Rhyacophila",949.5949595,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,13.50135014,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","genus",237,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
"Chironomidae","Simulium",949.5949595,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,49.5049505,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"@incollection{Alcorlo_2001,	doi = {10.1007/978-94-017-2934-5_28}, url = {https://doi.org/10.1007%2F978-94-017-2934-5_28}, year = 2001, publisher = {Springer Netherlands}, pages = {307--316}, author = {Paloma Alcorlo and Angel Baltan{'{a}}s and Carlos Montes}, title = {Food-web structure in two shallow salt lakes in Los Monegros ({NE} Spain): energetic vs dynamic constraints}, booktitle = {Saline Lakes}},Alcorlo, P., Baltanas, A. and Montes, C. (2001). Food-web structure in two shallow salt lakes in Los Monegros (NE Spain): energetic vs dynamic constraints. Hydrobiologia. 466, pp. 307-316.,Motta, R.L., and Uieda, V.S. (2005). Food web structure in a tropical stream ecosystem. Austral Ecology. 30, pp. 58-73.,Sarvala, J. (1974). Paarjarven energiatalous. Luonnon Tutkija, 78(4-5):181-190.,source",",https://mangal.io - the ecological interaction database."
