"resource","consumer","res.n","res.m","res.phylum","res.class","res.order","res.family","res.genus","con.n","con.m","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Serratella","Rhyacophila",6.172839506,1.176798991,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Serratella",1.234567901,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","family","genus",4,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
"Simulium","Rhyacophila",3674.074074,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",1.234567901,5.337910712,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","exact","exact",4,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
"Simulium","Simulium",3674.074074,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",3674.074074,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
"Benthic.producers","Baetis",1,0.001,,,,"Benthic.producers",,14.81481481,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis","exact","exact",1,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
"Benthic.producers","Chironomidae",1,0.001,,,,"Benthic.producers",,113.5802469,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
"Benthic.producers","Epeorus",1,0.001,,,,"Benthic.producers",,1.234567901,14.45630938,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Epeorus","exact","exact",1,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
"Benthic.producers","Heterlimnius",1,0.001,,,,"Benthic.producers",,4.938271605,0.562121954,"Arthropoda","Insecta","Coleoptera","Elmidae","Heterlimnius","exact","exact",1,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
"Benthic.producers","Malenka",1,0.001,,,,"Benthic.producers",,4.938271605,0.596340159,"Arthropoda","Insecta","Plecoptera","Nemouridae","Malenka","exact","exact",1,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
"Benthic.producers","Planorbidae",1,0.001,,,,"Benthic.producers",,1.234567901,0.102405857,"Mollusca","Gastropoda","Basommatophora","Planorbidae",,"exact","exact",1,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
"Benthic.producers","Serratella",1,0.001,,,,"Benthic.producers",,6.172839506,1.176798991,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Serratella","exact","exact",1,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
"Pelagic.producers","Pisidium",1,0.001,,,,"Pelagic.producers",,238.2716049,0.102405857,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium","exact","exact",1,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
"Pelagic.producers","Simulium",1,0.001,,,,"Pelagic.producers",,3674.074074,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",1,"@article{FRYER_1959,	doi = {10.1111/j.1469-7998.1959.tb05521.x}, url = {https://doi.org/10.1111%2Fj.1469-7998.1959.tb05521.x}, year = 1959, month = {aug}, publisher = {Wiley}, volume = {132}, number = {2}, pages = {153--281}, author = {GEOFFREY FRYER}, title = {{THE} {TROPHIC} {INTERRELATIONSHIPS} {AND} {ECOLOGY} {OF} {SOME} {LITTORAL} {COMMUNITIES} {OF} {LAKE} {NYASA} {WITH} {ESPECIAL} {REFERENCE} {TO} {THE} {FISHES}, {AND} A {DISCUSSION} {OF} {THE} {EVOLUTION} {OF} A {GROUP} {OF} {ROCK}-{FREQUENTING} {CICHLIDAE}}, journal = {Proceedings of the Zoological Society of London}},G. Fryer, 1957.  The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with special reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proc. Zool. Soc. London 132:153-281, f,G. Fryer, The trophic interrelationships and ecology of some littoral communities of Lake Nyasa, Proc. London Zool. Soc. 132:153-229, from p. 219 (1959).,G. Fryer. (1959). The trophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.,G. Fryer. (1959). The Ttophic interrelationships and ecology of some littoral communities of Lake Nyasa with especial reference to the fishes, and a discussion of the evolution of a group of rock-frequenting Cichlidae. Proceedings of the Zoological Society of London. 132(2), pp. 153-281.",""
